price,quantity,type,timestamp
38610000,0.0551,1,2022-05-23 03:16:55.179501
38587000,0.1037,0,2022-05-23 03:16:56.224347
38585000,0.0486,0,2022-05-23 03:16:56.224347
38583000,0.1349,0,2022-05-23 03:16:56.224347
38581000,0.3574,0,2022-05-23 03:16:56.224347
38578000,0.0223,0,2022-05-23 03:16:56.224347
38605000,0.0486,1,2022-05-23 03:16:56.224347
38607000,0.1674,1,2022-05-23 03:16:56.224347
38608000,0.5116,1,2022-05-23 03:16:56.224347
38609000,0.0232,1,2022-05-23 03:16:56.224347
38610000,0.0551,1,2022-05-23 03:16:56.224347
38587000,0.1037,0,2022-05-23 03:16:57.275305
38585000,0.0486,0,2022-05-23 03:16:57.275305
38583000,0.1349,0,2022-05-23 03:16:57.275305
38582000,0.0223,0,2022-05-23 03:16:57.275305
38581000,0.3574,0,2022-05-23 03:16:57.275305
38605000,0.0486,1,2022-05-23 03:16:57.275305
38607000,0.1674,1,2022-05-23 03:16:57.275305
38608000,0.5116,1,2022-05-23 03:16:57.275305
38609000,0.0232,1,2022-05-23 03:16:57.275305
38610000,0.0551,1,2022-05-23 03:16:57.275305
38587000,0.1037,0,2022-05-23 03:16:58.340188
38585000,0.0486,0,2022-05-23 03:16:58.340188
38583000,0.1349,0,2022-05-23 03:16:58.340188
38582000,0.0223,0,2022-05-23 03:16:58.340188
38581000,0.3574,0,2022-05-23 03:16:58.340188
38605000,0.0486,1,2022-05-23 03:16:58.340188
38607000,0.1674,1,2022-05-23 03:16:58.340188
38608000,0.5116,1,2022-05-23 03:16:58.340188
38609000,0.0232,1,2022-05-23 03:16:58.340188
38610000,0.0551,1,2022-05-23 03:16:58.340188
38587000,0.1037,0,2022-05-23 03:16:59.387568
38585000,0.0486,0,2022-05-23 03:16:59.387568
38583000,0.1349,0,2022-05-23 03:16:59.387568
38582000,0.0223,0,2022-05-23 03:16:59.387568
